dataset,image,sigma,realization,method,psnr,ssim,runtime
Set12,07.png,20,1,bilateral,26.653876168709,0.695036426649413,0.1714409
Set12,07.png,20,1,guided,26.0553110142287,0.682379355399016,0.0031451
Set12,07.png,20,1,l0,21.8947218755579,0.670780751824664,0.9094204
Set12,07.png,20,1,lgss,24.7679763778,0.7717818122,1.1236049
Set12,07.png,20,1,original,18.4338405924061,0.588222419243412,1.6415204
Set12,07.png,20,1,tv,17.3732865065,0.3046811819,0.2864794
Set12,08.png,20,1,adaptive,24.4993834425916,0.71742295971177,8.5363133
Set12,08.png,20,1,bilateral,27.4407286245955,0.606942191993325,1.052425
Set12,08.png,20,1,guided,27.2722662823837,0.60291990842448,0.0168078
Set12,08.png,20,1,l0,23.0297382935931,0.692681950438858,2.8121303
Set12,08.png,20,1,lgss,24.2083866267,0.769844609,4.5887001
Set12,08.png,20,1,original,19.0953053191302,0.615838177947912,6.289161
Set12,08.png,20,1,tv,16.6905490101,0.1667945901,1.7012631
Set12,09.png,20,1,adaptive,23.7287807418952,0.718488668302704,8.6152066
Set12,09.png,20,1,bilateral,26.1527523029901,0.672597622975717,1.2606696
Set12,09.png,20,1,guided,25.9989964258892,0.665471368253254,0.0246551
Set12,09.png,20,1,l0,20.8691353661636,0.57352996059021,3.0544271
Set12,09.png,20,1,lgss,23.7221199892,0.7158276384,4.3998373
Set12,09.png,20,1,original,17.6462068146538,0.47877660908347,6.214688
Set12,09.png,20,1,tv,16.9319485701,0.2784680559,2.138387
Set12,10.png,20,1,adaptive,24.5689114895229,0.649210308082516,6.6245613
Set12,10.png,20,1,bilateral,26.7883874810858,0.641129251755885,1.1988815
Set12,10.png,20,1,guided,26.4946540935457,0.63134878937361,0.0185357
Set12,10.png,20,1,l0,22.3878376234542,0.582473213528113,2.8743899
Set12,10.png,20,1,lgss,25.6198664173,0.711365025,4.6623543
Set12,10.png,20,1,original,20.1761583496572,0.510270600072523,7.0605926
Set12,10.png,20,1,tv,16.7961735935,0.228534291,1.7118931
Set12,11.png,20,1,adaptive,24.455417474537,0.647997332656674,8.0338715
Set12,11.png,20,1,bilateral,26.9397814185751,0.630939435749545,1.4230418
Set12,11.png,20,1,guided,26.6247406671666,0.618669543153482,0.0176832
Set12,11.png,20,1,l0,21.6926984713726,0.584182031979407,3.7217463
Set12,11.png,20,1,lgss,26.2432592222,0.7284388476,7.0238105
Set12,11.png,20,1,original,18.4912875398578,0.482263495016226,6.0897854
Set12,11.png,20,1,tv,16.7477938398,0.2055256356,7.1895557
Set12,12.png,20,1,adaptive,24.4980933420467,0.642121313565975,9.0296471
Set12,12.png,20,1,bilateral,26.5127190415764,0.649614222965837,1.1945929
Set12,12.png,20,1,guided,26.2063977062324,0.637112452333731,0.0155796
Set12,12.png,20,1,l0,21.3974261283399,0.536851281707728,3.3251501
Set12,12.png,20,1,lgss,25.6050129924,0.7118212648,7.0897115
Set12,12.png,20,1,original,18.7106250228876,0.43886461455179,7.0636444
Set12,12.png,20,1,tv,16.7543767752,0.2403906128,1.9201707
Set12,01.png,25,1,adaptive,24.0378194381081,0.612472506018788,2.2718426
Set12,01.png,25,1,bilateral,24.7103887643102,0.528045497623785,0.4354244
Set12,01.png,25,1,guided,24.3310441067835,0.5202651367065,0.0106852
Set12,01.png,25,1,l0,24.4267420368921,0.757817618924493,1.3217246
Set12,01.png,25,1,lgss,25.527769994,0.8164971983,0.9142081
Set12,01.png,25,1,original,23.5074698452242,0.741051197583867,3.3433684
Set12,01.png,25,1,tv,16.5195500139,0.2377641987,0.379117
Set12,02.png,25,1,adaptive,23.9396911761428,0.503773420569101,1.2847972
Set12,02.png,25,1,bilateral,24.5218155277303,0.451231864045466,0.1763441
Set12,02.png,25,1,guided,24.4973967682505,0.448880386593517,0.0028128
Set12,02.png,25,1,l0,25.0174922340884,0.742601373882217,0.8025356
Set12,02.png,25,1,lgss,26.2509089446,0.7616032303,0.9921604
Set12,02.png,25,1,original,20.1709827812709,0.667714867802661,1.3339788
Set12,02.png,25,1,tv,16.0679161111,0.1688806283,0.4867581
Set12,03.png,25,1,adaptive,23.7276367186072,0.56260199774393,3.0199814
Set12,03.png,25,1,bilateral,24.2583322549324,0.512367472566376,0.3893755
Set12,03.png,25,1,guided,24.0672509667574,0.501795414159669,0.0052072
Set12,03.png,25,1,l0,22.6913050106806,0.701558036514746,1.3807863
Set12,03.png,25,1,lgss,24.6160057899,0.7581412113,0.7853039
Set12,03.png,25,1,original,19.8324484985873,0.627615003044642,2.0129636
Set12,03.png,25,1,tv,16.1737693104,0.214639918,0.1732114
Set12,04.png,25,1,adaptive,23.1030147176957,0.659706955034213,1.5911928
Set12,04.png,25,1,bilateral,23.5881620002631,0.613091218703232,0.146981
Set12,04.png,25,1,guided,23.3886255416738,0.60015230707015,0.0023711
Set12,04.png,25,1,l0,21.0841081569356,0.608518426637631,0.5880217
Set12,04.png,25,1,lgss,23.3219465773,0.7195076121,1.0337494
Set12,04.png,25,1,original,18.8412893104349,0.483325970782014,1.3905783
Set12,04.png,25,1,tv,16.4016916691,0.3084827626,0.2018092
Set12,05.png,25,1,adaptive,23.216321760427,0.634721206630869,1.9072031
Set12,05.png,25,1,bilateral,23.8401094237991,0.598214961650806,0.5171035
Set12,05.png,25,1,guided,23.153041338256,0.572763732351619,0.0127194
Set12,05.png,25,1,l0,22.4378210420709,0.729708275398063,0.8584726
Set12,05.png,25,1,lgss,24.0315115256,0.7865787476,0.8007849
Set12,05.png,25,1,original,20.4075101148271,0.65021928552326,1.3145623
Set12,05.png,25,1,tv,16.2454597267,0.3129705805,0.1938403
Set12,06.png,25,1,adaptive,23.4056950991777,0.597050342119762,1.5974943
Set12,06.png,25,1,bilateral,24.1137632480369,0.535249081069977,0.2471682
Set12,06.png,25,1,guided,23.8273577907226,0.527430501083091,0.0028661
Set12,06.png,25,1,l0,23.3828414614402,0.747425231156582,0.7162396
Set12,06.png,25,1,lgss,24.7659879098,0.8023889707,0.8749913
Set12,06.png,25,1,original,20.938582408352,0.678603167780053,1.4981511
Set12,06.png,25,1,tv,16.4473372064,0.263273046,0.1877377
Set12,07.png,25,1,adaptive,23.6427605692663,0.631073459833059,2.1012953
Set12,07.png,25,1,bilateral,24.2962894613736,0.571784199725684,0.2337525
Set12,07.png,25,1,guided,24.025792373361,0.568049086180304,0.0058821
Set12,07.png,25,1,l0,21.9429251202659,0.6705528932412,0.6446074
Set12,07.png,25,1,lgss,23.9889996041,0.7515361394,1.05689
Set12,07.png,25,1,original,18.5016998492035,0.594187601594809,2.0242724
Set12,07.png,25,1,tv,16.6990507471,0.2843410596,0.2737959
Set12,08.png,25,1,adaptive,24.0270951105305,0.507654076837228,7.8403018
Set12,08.png,25,1,bilateral,24.5899490608809,0.448357409826614,1.0667218
Set12,08.png,25,1,guided,24.7169850795676,0.450468315382481,0.0140868
Set12,08.png,25,1,l0,23.6466355245072,0.697297807218751,2.7262571
Set12,08.png,25,1,lgss,24.3251001028,0.7364092139,4.4186785
Set12,08.png,25,1,original,19.461299083309,0.624602715235855,6.1778908
Set12,08.png,25,1,tv,16.0622001537,0.1513204902,1.5492329
Set12,09.png,25,1,adaptive,22.9267837499301,0.586994409767848,5.894926
Set12,09.png,25,1,bilateral,23.8071280014524,0.545011718130562,0.9316432
Set12,09.png,25,1,guided,23.9335770753386,0.546287839755235,0.0125973
Set12,09.png,25,1,l0,21.2124397422916,0.590019433442313,2.2710086
Set12,09.png,25,1,lgss,23.3147646486,0.6935508696,5.6151592
Set12,09.png,25,1,original,17.9593643322488,0.504641781366044,6.4621661
Set12,09.png,25,1,tv,16.2698777957,0.2549195828,1.7717426
Set12,10.png,25,1,adaptive,23.4252300724499,0.529506469532848,7.7231839
Set12,10.png,25,1,bilateral,24.2263803946216,0.506421991725861,1.049686
Set12,10.png,25,1,guided,24.2674381553872,0.504931186272333,0.01343
Set12,10.png,25,1,l0,22.5910279930229,0.588543485968932,2.6073754
Set12,10.png,25,1,lgss,24.3262313846,0.6638977957,4.5278941
Set12,10.png,25,1,original,20.7633765929488,0.524961919199234,5.622234
Set12,10.png,25,1,tv,16.1191036083,0.2077623186,1.5472012
Set12,11.png,25,1,adaptive,23.5577733856636,0.519727940424277,6.8455343
Set12,11.png,25,1,bilateral,24.3186065381592,0.490710370366966,1.3613827
Set12,11.png,25,1,guided,24.3631580147554,0.488124798030479,0.0234371
Set12,11.png,25,1,l0,22.1804144801544,0.594480388845547,2.7138478
Set12,11.png,25,1,lgss,24.7640702927,0.6734435292,5.8710998
Set12,11.png,25,1,original,19.1318248371214,0.499461279726875,6.9023798
Set12,11.png,25,1,tv,16.1125220451,0.1861330505,1.8492929
Set12,12.png,25,1,adaptive,23.1867002743221,0.530452012096418,6.2254842
Set12,12.png,25,1,bilateral,24.0546671412899,0.520223188808343,1.0447471
Set12,12.png,25,1,guided,24.0905988419154,0.516493700337961,0.0183979
Set12,12.png,25,1,l0,21.6911628611588,0.546437737256496,2.7996102
Set12,12.png,25,1,lgss,24.2869814834,0.6654946265,5.2691095
Set12,12.png,25,1,original,19.118283494764,0.453637674883503,5.6316785
Set12,12.png,25,1,tv,16.0897999,0.2182709504,1.8383472
Set12,01.png,50,1,adaptive,15.1215757906042,0.208315038417106,4.7002934
Set12,01.png,50,1,bilateral,16.4431326916777,0.226471419159593,0.5098644
Set12,01.png,50,1,guided,16.7702530746502,0.229391168819574,0.0509115
Set12,01.png,50,1,l0,17.3840852474253,0.294826476653641,1.3351549
Set12,01.png,50,1,lgss,16.4177424818,0.3203976911,0.8634223
Set12,01.png,50,1,original,17.4253300035722,0.353139370213585,3.1618807
Set12,01.png,50,1,tv,13.1691872837,0.158058969,0.3129169
Set12,02.png,50,1,adaptive,14.6407958384843,0.138295845754241,2.0433437
Set12,02.png,50,1,bilateral,16.1133800126271,0.160991434648426,0.3603724
Set12,02.png,50,1,guided,16.4839637174381,0.165233915453974,0.003752
Set12,02.png,50,1,l0,17.229473374651,0.210123518444338,0.9457007
Set12,02.png,50,1,lgss,15.8910889399,0.1817955215,0.8528442
Set12,02.png,50,1,original,17.2184555344664,0.240413735009295,1.5452197
Set12,02.png,50,1,tv,12.7989786501,0.1006554599,0.2507273
Set12,03.png,50,1,adaptive,14.7359333801525,0.177919565824446,2.1582961
Set12,03.png,50,1,bilateral,16.1287933746692,0.203953845900062,0.286049
Set12,03.png,50,1,guided,16.471921890299,0.208138174086563,0.004367
Set12,03.png,50,1,l0,17.0905584494306,0.251486450072298,0.8338901
Set12,03.png,50,1,lgss,15.7815315976,0.2185564546,0.8402625
Set12,03.png,50,1,original,17.2046838061399,0.291709172189691,1.9971068
Set12,03.png,50,1,tv,12.8810207808,0.1303408816,0.3067637
Set12,04.png,50,1,adaptive,15.0013584895971,0.262701818052845,1.3408018
Set12,04.png,50,1,bilateral,16.2494550254155,0.292476965278157,0.236252
Set12,04.png,50,1,guided,16.634244080094,0.299199433293989,0.0049769
Set12,04.png,50,1,l0,17.0883165317515,0.345760258442885,0.906951
Set12,04.png,50,1,lgss,15.8080366694,0.322157639,0.9229725
Set12,04.png,50,1,original,17.5109093748594,0.422935355251152,1.3004125
Set12,04.png,50,1,tv,13.1443755152,0.1933287261,0.2237623
Set12,05.png,50,1,adaptive,14.8319516824929,0.27252545106718,1.5487434
Set12,05.png,50,1,bilateral,16.1116197702202,0.301343567735927,0.21204
Set12,05.png,50,1,guided,16.3693189298487,0.301932960725922,0.004614
Set12,05.png,50,1,l0,17.1812075798087,0.355079985279042,0.8843778
Set12,05.png,50,1,lgss,15.7884380711,0.3097549448,0.8180448
Set12,05.png,50,1,original,17.3582954850523,0.391910977468753,1.5170975
Set12,05.png,50,1,tv,13.0334999457,0.2140007306,0.1819603
Set12,06.png,50,1,adaptive,15.1346370740198,0.224431063870693,2.4425842
Set12,06.png,50,1,bilateral,16.4688126715634,0.250122593913556,0.3225632
Set12,06.png,50,1,guided,16.9108474822722,0.255802108099425,0.0050465
Set12,06.png,50,1,l0,17.8104995060152,0.331333589799073,1.0006387
Set12,06.png,50,1,lgss,16.830157224,0.3550697782,0.8908097
Set12,06.png,50,1,original,18.2137131069201,0.421318544836358,1.4959261
Set12,06.png,50,1,tv,13.3748209365,0.1742539983,0.180989
Set12,07.png,50,1,adaptive,15.3324471022599,0.250499171182993,1.3496734
Set12,07.png,50,1,bilateral,16.5828485181078,0.273476854558311,0.1834748
Set12,07.png,50,1,guided,16.9185586247789,0.279014897365926,0.0031797
Set12,07.png,50,1,l0,17.4566199051704,0.338494262263921,0.7897194
Set12,07.png,50,1,lgss,16.6064188048,0.3736573936,1.0346164
Set12,07.png,50,1,original,17.8367487777318,0.421241567346317,1.1773494
Set12,07.png,50,1,tv,13.3749234224,0.1942697349,0.2264739
Set12,08.png,50,1,adaptive,14.6907246223942,0.123271909902754,6.8777088
Set12,08.png,50,1,bilateral,16.1867575746819,0.147286118265972,1.3151348
Set12,08.png,50,1,guided,16.5854237396245,0.152849258571955,0.0189252
Set12,08.png,50,1,l0,17.3113037171801,0.197423519705203,3.2855452
Set12,08.png,50,1,lgss,15.9431427473,0.1731753716,4.506135
Set12,08.png,50,1,original,17.37442337997,0.242017189762108,5.7170892
Set12,08.png,50,1,tv,12.8346092997,0.0866606291,1.8435578
Set12,09.png,50,1,adaptive,14.8383337300153,0.209193480518443,5.3428967
Set12,09.png,50,1,bilateral,16.210724926224,0.236716502884528,0.9065067
Set12,09.png,50,1,guided,16.6244671720536,0.244803139022296,0.0231362
Set12,09.png,50,1,l0,16.9637399308679,0.276820138665099,2.3229177
Set12,09.png,50,1,lgss,15.8968285446,0.2744311434,4.2191203
Set12,09.png,50,1,original,17.1717996407029,0.342891717616279,4.4370405
Set12,09.png,50,1,tv,13.0007657013,0.1541827833,1.4985937
Set12,10.png,50,1,adaptive,14.6870118710139,0.168240555203253,6.2104082
Set12,10.png,50,1,bilateral,16.1242883256775,0.19377970741707,1.0378223
Set12,10.png,50,1,guided,16.4876743189327,0.199566264471671,0.0133522
Set12,10.png,50,1,l0,16.9787258819057,0.234898915126464,2.4540711
Set12,10.png,50,1,lgss,15.5213261249,0.2118631174,4.2437879
Set12,10.png,50,1,original,17.0164502527942,0.278950069287051,4.8138198
Set12,10.png,50,1,tv,12.8054641648,0.1216650742,1.6914828
Set12,11.png,50,1,adaptive,14.7269533577998,0.15066302370506,5.7542919
Set12,11.png,50,1,bilateral,16.1940534882308,0.177236866395041,0.9754994
Set12,11.png,50,1,guided,16.5900578909762,0.183207468139721,0.0140407
Set12,11.png,50,1,l0,17.2399223686941,0.224176450925284,2.9710989
Set12,11.png,50,1,lgss,15.5647238196,0.1954472193,5.6553565
Set12,11.png,50,1,original,17.3445653477091,0.276278778380816,6.4803718
Set12,11.png,50,1,tv,12.8792059314,0.1062647995,1.7906925
Set12,12.png,50,1,adaptive,14.6327315001582,0.177406489104215,5.822531
Set12,12.png,50,1,bilateral,16.0589026811509,0.203461771779781,1.1865766
Set12,12.png,50,1,guided,16.4132332107585,0.208894329759875,0.0213502
Set12,12.png,50,1,l0,16.8004196069624,0.225935630875773,2.8045093
Set12,12.png,50,1,lgss,15.4100397882,0.2042171664,5.0305394
Set12,12.png,50,1,original,16.8278094879927,0.26182999731661,5.1785027
Set12,12.png,50,1,tv,12.7474985698,0.1255721586,1.8923429
custom,custom_01.png,10,1,adaptive,26.1311212192071,0.789699342267868,1.4145876
custom,custom_01.png,10,1,bilateral,31.9280642425255,0.895499299159867,0.1837866
custom,custom_01.png,10,1,guided,30.4392432728717,0.87740150427868,0.0972626
custom,custom_01.png,10,1,l0,24.7122564425549,0.768890822511189,0.7098377
custom,custom_01.png,10,1,original,22.0444139132377,0.706985090555844,2.3819026
custom,custom_02.png,10,1,adaptive,22.4655775925354,0.726537837851887,1.6208795
custom,custom_02.png,10,1,bilateral,30.9676362060136,0.919003613140277,0.2953252
custom,custom_02.png,10,1,guided,28.9418109151082,0.887190419962654,0.0279659
custom,custom_02.png,10,1,l0,21.9294849724357,0.710609972063975,0.7359199
custom,custom_02.png,10,1,lgss,25.1110404255,0.8071895547,1.1947932
custom,custom_02.png,10,1,original,19.5848066580943,0.610687223736606,1.5064988
custom,custom_02.png,10,1,tv,17.3865079393,0.351362204,0.2486486
custom,custom_03.png,10,1,adaptive,20.6666622961982,0.664951531151093,8.5826803
custom,custom_03.png,10,1,bilateral,32.7184231612403,0.874501475349159,0.8455541
custom,custom_03.png,10,1,guided,31.3225872944754,0.857796286889241,0.0129231
custom,custom_03.png,10,1,l0,22.6082681698589,0.682660518769389,2.2510357
custom,custom_03.png,10,1,lgss,23.5366604934,0.7500861158,5.0557424
custom,custom_03.png,10,1,original,18.6735899923739,0.604328333877601,6.5716408
custom,custom_03.png,10,1,tv,17.0980645553,0.1766293287,1.7169797
custom,custom_01.png,20,1,adaptive,26.5002247163325,0.785431245611619,1.3825375
custom,custom_01.png,20,1,bilateral,27.372697894916,0.669722920981046,0.1785301
custom,custom_01.png,20,1,guided,26.5428330892768,0.653996890912737,0.008273
custom,custom_01.png,20,1,l0,24.6007450696841,0.766396164438212,0.6778964
custom,custom_01.png,20,1,lgss,27.0308651902,0.8427446415,1.5846105
custom,custom_01.png,20,1,original,22.9659283994035,0.725707211302939,1.2537288
custom,custom_01.png,20,1,tv,17.2091975104,0.2555572124,0.3130886
custom,custom_02.png,20,1,adaptive,24.7507726646373,0.785095392761938,2.3758068
custom,custom_02.png,20,1,bilateral,26.3671743743601,0.720282823636612,0.3430135
custom,custom_02.png,20,1,guided,25.1448556993414,0.6838734525085,0.0047731
custom,custom_02.png,20,1,l0,22.3940466581428,0.724271479246174,0.8602038
custom,custom_02.png,20,1,lgss,25.0258735502,0.8173935532,1.1661929
custom,custom_02.png,20,1,original,20.0884557113189,0.636143765094524,1.602543
custom,custom_02.png,20,1,tv,16.8820225114,0.333993039,0.2860759
custom,custom_03.png,20,1,adaptive,24.4993834425916,0.71742295971177,5.5137139
custom,custom_03.png,20,1,bilateral,27.4407286245955,0.606942191993325,0.990693
custom,custom_03.png,20,1,guided,27.2722662823837,0.60291990842448,0.0118165
custom,custom_03.png,20,1,l0,23.0297382935931,0.692681950438858,2.4274873
custom,custom_03.png,20,1,lgss,24.2083866267,0.769844609,4.4976005
custom,custom_03.png,20,1,original,19.0953053191302,0.615838177947912,4.8156145
custom,custom_03.png,20,1,tv,16.6905490101,0.1667945901,1.5608614
custom,custom_01.png,25,1,adaptive,24.0378194381081,0.612472506018788,1.3958075
custom,custom_01.png,25,1,bilateral,24.7103887643102,0.528045497623785,0.1799615
custom,custom_01.png,25,1,guided,24.3310441067835,0.5202651367065,0.0059961
custom,custom_01.png,25,1,l0,24.4267420368921,0.757817618924493,0.6733125
custom,custom_01.png,25,1,lgss,25.527769994,0.8164971983,0.9485395
custom,custom_01.png,25,1,original,23.5074698452242,0.741051197583867,1.2726484
custom,custom_01.png,25,1,tv,16.5195500139,0.2377641987,0.250617
custom,custom_02.png,25,1,adaptive,23.216321760427,0.634721206630869,1.6086244
custom,custom_02.png,25,1,bilateral,23.8401094237991,0.598214961650806,0.1891844
custom,custom_02.png,25,1,guided,23.153041338256,0.572763732351619,0.0035646
custom,custom_02.png,25,1,l0,22.4378210420709,0.729708275398063,0.7359599
custom,custom_02.png,25,1,lgss,24.0315115256,0.7865787476,0.7665024
custom,custom_02.png,25,1,original,20.4075101148271,0.65021928552326,1.6126698
custom,custom_02.png,25,1,tv,16.2454597267,0.3129705805,0.1698408
custom,custom_03.png,25,1,adaptive,24.0270951105305,0.507654076837228,5.5069068
custom,custom_03.png,25,1,bilateral,24.5899490608809,0.448357409826614,1.0057467
custom,custom_03.png,25,1,guided,24.7169850795676,0.450468315382481,0.0125518
custom,custom_03.png,25,1,l0,23.6466355245072,0.697297807218751,4.5159021
custom,custom_03.png,25,1,lgss,24.3251001028,0.7364092139,4.6820606
custom,custom_03.png,25,1,original,19.461299083309,0.624602715235855,4.7721617
custom,custom_03.png,25,1,tv,16.0622001537,0.1513204902,1.6262975
custom,custom_01.png,50,1,adaptive,15.1215757906042,0.208315038417106,1.3824526
custom,custom_01.png,50,1,bilateral,16.4431326916777,0.226471419159593,0.181708
custom,custom_01.png,50,1,guided,16.7702530746502,0.229391168819574,0.0049126
custom,custom_01.png,50,1,l0,17.3840852474253,0.294826476653641,0.7297436
custom,custom_01.png,50,1,lgss,16.4177424818,0.3203976911,1.0202857
custom,custom_01.png,50,1,original,17.4253300035722,0.353139370213585,1.2485341
custom,custom_01.png,50,1,tv,13.1691872837,0.158058969,0.2998475
custom,custom_02.png,50,1,adaptive,14.8319516824929,0.27252545106718,1.4798596
custom,custom_02.png,50,1,bilateral,16.1116197702202,0.301343567735927,0.2058862
custom,custom_02.png,50,1,guided,16.3693189298487,0.301932960725922,0.0044453
custom,custom_02.png,50,1,l0,17.1812075798087,0.355079985279042,0.7776487
custom,custom_02.png,50,1,lgss,15.7884380711,0.3097549448,0.7572008
custom,custom_02.png,50,1,original,17.3582954850523,0.391910977468753,1.407185
custom,custom_02.png,50,1,tv,13.0334999457,0.2140007306,0.1698184
custom,custom_03.png,50,1,adaptive,14.6907246223942,0.123271909902754,5.3480448
custom,custom_03.png,50,1,bilateral,16.1867575746819,0.147286118265972,1.0447936
custom,custom_03.png,50,1,guided,16.5854237396245,0.152849258571955,0.0152722
custom,custom_03.png,50,1,l0,17.3113037171801,0.197423519705203,2.4715431
custom,custom_03.png,50,1,lgss,15.9431427473,0.1731753716,4.6434004
custom,custom_03.png,50,1,original,17.37442337997,0.242017189762108,6.9561675
